COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
100974,20230101,P,723,563,351,262,193,331,559,788,1104,1662,2561,3114,3395,3326,3527,3420,3469,2728,2091,1547,1179,782,518,331,01/01/2023
100974,20230101,S,676,700,460,314,251,363,617,843,1465,2093,2786,3175,3479,3337,3118,3014,2837,2579,2154,1639,1283,971,856,581,01/01/2023
100974,20230102,P,214,169,179,200,277,479,811,915,1257,1845,2030,2512,2839,3014,3091,3058,2886,2548,1854,1547,1085,811,571,399,01/02/2023
100974,20230102,S,341,237,226,192,211,362,769,1163,1513,1846,2241,2596,2711,2579,2574,2595,2463,2127,1545,1276,1009,897,789,712,01/02/2023
100974,20230103,P,280,181,201,310,622,1333,2228,3205,2983,2710,2804,3034,3249,3358,3562,3954,4211,4238,2729,1898,1442,979,572,383,01/03/2023
100974,20230103,S,355,279,256,235,322,888,1850,3275,3126,2929,3134,3198,3226,3164,3636,3834,4019,3670,2645,1657,1388,1243,796,524,01/03/2023
100974,20230104,P,206,218,204,306,647,1378,2513,3466,3171,2882,2951,3049,3329,3386,3873,4099,4453,4418,2896,1875,1525,1013,618,406,01/04/2023
100974,20230104,S,361,258,190,200,329,905,2115,3873,3346,3201,3240,3123,3233,3199,3517,3967,4374,3990,2908,1959,1460,1127,764,489,01/04/2023
100974,20230105,P,223,205,202,351,644,1359,2571,3719,3597,2801,2987,3224,3443,3560,3751,4397,4629,4647,3034,2236,1624,1061,671,423,01/05/2023
100974,20230105,S,316,228,216,216,281,890,2138,4073,3699,3303,3251,3373,3145,3279,3588,4200,4464,3989,2729,2188,1602,1235,844,671,01/05/2023
100974,20230106,P,250,192,224,310,565,1263,2285,3590,3287,2920,3113,3438,3779,3796,4133,4696,4818,4494,3315,2215,1740,1264,861,540,01/06/2023
100974,20230106,S,375,271,193,175,307,793,2069,3647,3465,3187,3298,3442,3705,3638,3871,4335,4563,4116,3244,2356,1799,1551,1297,814,01/06/2023
100974,20230107,P,309,239,234,293,357,692,1103,1524,2180,2760,3463,3884,4061,4144,4129,4296,4235,3656,2840,2135,1647,1136,743,598,01/07/2023
100974,20230107,S,488,353,230,218,218,509,1141,1611,2227,2905,3376,3715,3841,3646,3448,3477,3746,3422,2786,2270,1968,1560,1182,893,01/07/2023
100974,20230108,P,361,236,246,286,292,531,769,1006,1538,2071,3254,3769,3979,3616,3685,3800,3790,3245,2312,1749,1325,886,534,360,01/08/2023
100974,20230108,S,489,399,213,186,188,324,922,1193,1803,2213,2868,3062,3212,2988,3112,3085,3080,2840,2678,2575,1724,1158,805,515,01/08/2023
100974,20230109,P,202,167,139,272,643,1423,2704,3728,3634,2678,2712,2908,3052,3095,3432,4128,4350,4373,2713,1734,1363,892,475,303,01/09/2023
100974,20230109,S,310,267,134,155,324,928,2263,4274,3603,3146,3087,3270,3155,3065,3428,3648,3953,4137,2772,1772,1329,1078,914,466,01/09/2023
100974,20230110,P,203,148,177,252,602,1448,2779,3977,3697,2887,3005,3043,3173,3248,3597,4238,4392,4496,2936,1862,1487,961,581,295,01/10/2023
100974,20230110,S,297,194,158,173,276,904,2389,4434,3693,3210,3150,3016,3422,3173,3447,4019,4268,3907,2899,1873,1328,1130,840,603,01/10/2023
100974,20230111,P,229,165,171,283,623,1405,2668,3825,3373,2819,2728,2760,2817,3035,3495,4010,4199,4303,2973,1761,1498,1029,496,344,01/11/2023
100974,20230111,S,314,177,153,156,291,860,2303,4222,3395,3031,3046,2815,2960,2760,3221,3833,4104,3639,2735,1686,1522,1086,813,604,01/11/2023
100974,20230112,P,253,173,179,275,603,1422,2654,3849,3734,2851,2696,3119,3301,3512,3796,4504,4575,4569,3147,2213,1685,1184,603,383,01/12/2023
100974,20230112,S,312,217,160,163,303,850,2191,4219,3640,3355,3204,3243,3319,3224,3578,4145,4579,4208,3138,2059,1537,1218,856,536,01/12/2023
100974,20230113,P,236,202,220,313,597,1274,2449,3608,3508,3108,3092,3623,3931,3997,4230,4860,4889,4661,3378,2395,1983,1386,949,642,01/13/2023
100974,20230113,S,313,284,190,175,316,739,2033,3760,3412,3396,3432,3547,3457,3919,4166,4609,4775,4689,3627,2530,2179,1656,1319,837,01/13/2023
100974,20230114,P,339,224,241,206,349,621,942,1572,2212,2877,3479,4049,4133,4228,4323,4315,4364,3798,3017,2428,1748,1476,936,531,01/14/2023
100974,20230114,S,548,344,238,178,270,482,1045,1650,2430,3190,3711,3913,3919,4033,3808,3711,3793,3500,2957,2247,2044,1872,1303,932,01/14/2023
100974,20230115,P,328,233,217,206,223,460,700,1050,1563,2164,3048,3435,3770,3850,3752,3651,3404,2770,2281,1774,1440,1065,641,388,01/15/2023
100974,20230115,S,514,356,221,164,187,354,677,952,1841,2230,2931,3085,3440,3263,3257,3093,3228,2991,2228,1792,1616,1318,947,617,01/15/2023
100974,20230116,P,234,159,158,273,571,1288,2031,2481,2708,2916,3361,3615,3775,3918,4092,4236,4295,3996,2639,1875,1347,936,528,320,01/16/2023
100974,20230116,S,357,231,163,173,282,758,1550,2532,2855,2889,3546,3635,3569,3660,3834,3881,4154,3911,2669,1823,1488,1243,777,486,01/16/2023
100974,20230117,P,210,154,170,267,658,1445,2776,3786,3667,2951,2782,3264,3300,3539,3776,4500,4417,4011,2181,1532,893,562,360,214,01/17/2023
100974,20230117,S,315,242,176,163,316,1010,2322,4455,3766,3461,3274,3143,3281,3195,3424,4238,4344,3740,2202,1612,1040,790,501,377,01/17/2023
100974,20230118,P,156,145,132,185,401,666,1017,1504,1632,2007,1560,1560,1664,1706,1912,2370,2397,2325,1590,1099,845,589,485,305,01/18/2023
100974,20230118,S,205,139,116,135,167,422,1007,1800,1790,1977,1636,1457,1206,1889,1704,2186,2414,1947,1321,1013,792,671,536,372,01/18/2023
100974,20230119,P,184,147,178,302,574,1295,2252,3139,3376,3006,2841,2823,3106,3248,3556,4249,4310,4411,2976,2147,1590,1171,608,340,01/19/2023
100974,20230119,S,352,224,167,168,263,733,1720,3366,3070,3310,3530,3302,3217,3199,3422,4033,4433,4080,2768,2059,1392,1163,882,560,01/19/2023
100974,20230120,P,244,167,191,304,572,1291,2303,3536,3552,3018,3028,3345,3767,3722,4152,4193,4009,3559,2855,1712,1321,955,774,423,01/20/2023
100974,20230120,S,326,208,184,162,274,847,2066,3856,3596,3156,3174,3217,3496,3660,3896,4112,4088,3394,2761,2328,1691,1377,1098,708,01/20/2023
100974,20230121,P,246,208,201,189,262,597,945,1425,1943,2380,3120,3358,3761,3994,3858,3867,3582,3196,2515,1998,1566,1185,765,546,01/21/2023
100974,20230121,S,492,309,211,140,165,400,783,1485,2015,2579,3075,3301,3445,3539,3608,3370,3405,2975,2604,2049,1634,1466,1362,787,01/21/2023
100974,20230122,P,317,241,184,173,231,408,653,946,1419,2063,2906,3489,3788,3695,3567,3688,3549,2767,2397,1688,1293,754,455,335,01/22/2023
100974,20230122,S,491,320,209,160,148,311,766,910,1757,2148,2712,3062,3269,3156,2965,2942,2989,2824,2245,1773,1494,1253,793,456,01/22/2023
100974,20230123,P,181,136,129,251,630,1369,2339,3256,3047,2405,2288,2410,2637,2689,2932,3562,3825,3749,2345,1564,1189,817,434,277,01/23/2023
100974,20230123,S,268,229,159,163,301,802,1959,3783,3466,2604,2588,2509,2660,2599,2840,3481,3636,3347,2369,1633,1226,891,621,394,01/23/2023
100974,20230124,P,180,113,141,254,622,1390,2576,3943,3633,2797,2663,2999,3188,3104,3534,4185,4427,4264,2850,1952,1448,1008,493,277,01/24/2023
100974,20230124,S,233,168,144,161,274,852,2240,4328,3697,3313,3050,3029,3015,3111,3223,3936,4234,4031,2797,1711,1359,1001,891,602,01/24/2023
100974,20230125,P,189,134,162,277,587,1409,2678,3770,3575,2965,2851,2922,3089,3270,3455,4116,4415,4245,2759,1912,1473,977,543,326,01/25/2023
100974,20230125,S,322,180,142,142,270,889,2204,4250,3666,3359,2815,2805,3562,3014,3372,4099,4258,4111,2754,1896,1374,1105,759,446,01/25/2023
100974,20230126,P,211,157,182,283,622,1426,2691,3870,3707,2932,2831,3298,3556,3566,3808,4398,4567,4650,3241,2060,1634,1100,637,355,01/26/2023
100974,20230126,S,274,170,136,163,289,909,2220,4271,3791,3566,3337,3288,3305,3214,3593,4274,4442,4146,2927,2068,1559,1241,1021,566,01/26/2023
100974,20230127,P,233,144,184,316,565,1302,2361,3609,3661,3015,2975,3352,3799,3743,4224,4750,4958,4772,3502,2442,1918,1395,824,522,01/27/2023
100974,20230127,S,314,225,204,153,288,807,2121,4013,3577,3335,3350,3441,3551,3501,3991,4481,4484,4652,3504,2407,1905,1455,1353,881,01/27/2023
100974,20230128,P,339,235,224,230,313,589,904,1559,2226,2859,3694,4109,4183,4154,4171,3705,3969,3564,2883,2168,1578,1295,721,482,01/28/2023
100974,20230128,S,518,332,208,182,232,442,887,1515,2377,2983,3446,3643,3788,3844,3649,3764,3437,3658,2883,2087,1822,1363,1353,726,01/28/2023
100974,20230129,P,263,227,161,149,187,377,576,777,1242,1471,2173,2738,2925,2819,2568,2548,2623,2050,1613,1151,1072,709,446,278,01/29/2023
100974,20230129,S,565,355,205,160,149,292,595,802,1369,1694,2233,2470,2709,2570,2317,2265,2601,2230,1761,1217,1223,892,618,381,01/29/2023
100974,20230130,P,163,142,135,226,483,1068,1764,2051,1939,2160,2216,2284,2608,2756,2876,3228,3559,3300,2148,1477,1148,702,453,246,01/30/2023
100974,20230130,S,292,222,131,156,244,670,1646,2936,2814,2771,2537,2457,2272,2806,2735,3047,3287,3168,2130,1356,1153,845,596,356,01/30/2023
100974,20230131,P,149,122,136,234,564,1293,2431,3616,3284,2612,2644,2861,3105,3127,3410,4009,4343,4283,2907,1848,1421,894,568,298,01/31/2023
100974,20230131,S,232,179,144,171,266,702,1889,4030,3590,3122,3108,2956,2995,3085,3240,3841,3949,3872,2672,1683,1277,1166,722,600,01/31/2023
100974,20230201,P,184,159,169,273,606,1404,2630,3742,3596,2946,2818,3059,3239,3294,3703,4341,4536,4417,3103,2037,1560,986,635,349,02/01/2023
100974,20230201,S,338,204,147,120,291,837,2275,4350,3728,2963,3363,3064,3053,3080,3471,4088,4308,4180,2849,2003,1511,1116,787,442,02/01/2023
100974,20230202,P,242,163,149,278,601,1443,2700,3895,3644,2837,2801,3058,3403,3524,3735,4357,4631,4544,3100,2087,1624,1074,574,330,02/02/2023
100974,20230202,S,318,212,178,155,326,861,2308,4356,3713,3409,3166,3154,3238,3313,3430,4210,4260,4380,3031,2032,1566,1192,1007,560,02/02/2023
100974,20230203,P,228,166,198,275,597,1322,2441,3583,3565,2923,3103,3370,3780,3945,4143,4727,4985,4751,3830,2453,1816,1363,940,571,02/03/2023
100974,20230203,S,332,233,191,163,289,832,2190,3895,3548,3305,3409,3566,3688,3574,4039,4470,4868,4713,3506,2519,2028,1754,1295,805,02/03/2023
100974,20230204,P,336,214,229,232,302,663,1153,1805,2480,2901,3587,3953,4241,4180,4282,4365,4566,3911,3092,2324,1852,1397,912,535,02/04/2023
100974,20230204,S,474,341,220,199,231,495,1043,1702,2331,3277,3749,3970,4036,4028,3828,3866,3955,3644,3068,2553,1888,1615,1453,966,02/04/2023
100974,20230205,P,374,271,187,198,247,488,763,1030,1634,2185,3111,3550,4077,4094,4199,4193,4176,3604,2658,1856,1341,945,562,318,02/05/2023
100974,20230205,S,579,375,200,178,184,352,792,1281,2014,2604,3299,3406,3432,3707,3375,3298,3158,3116,2542,1939,1542,1123,722,501,02/05/2023
100974,20230206,P,199,149,183,259,636,1451,2756,3823,3442,2708,2679,2969,3136,3296,3468,4001,4194,3852,2800,1756,1360,881,486,292,02/06/2023
100974,20230206,S,315,228,149,148,300,946,2237,4267,3542,3256,3062,3041,3080,3073,3345,3885,4197,3849,2531,1703,1298,940,700,390,02/06/2023
100974,20230207,P,193,145,177,256,594,1493,2746,3925,3680,2780,2739,3027,3277,3251,3628,4166,4518,4512,3028,1992,1519,970,482,282,02/07/2023
100974,20230207,S,231,183,139,177,287,896,2348,4438,3714,3258,3082,3044,3063,2992,3352,4042,4260,4034,2839,1845,1555,1217,859,549,02/07/2023
100974,20230208,P,171,150,150,254,608,1446,2750,3988,3606,2974,2830,3017,3311,3280,3619,4235,4416,4574,3007,1888,1622,1100,591,281,02/08/2023
100974,20230208,S,335,194,148,161,287,833,2289,4213,3622,3441,3336,2927,3044,3333,3485,4129,4468,4232,3034,1923,1462,1112,681,454,02/08/2023
100974,20230209,P,200,165,215,257,571,1248,2311,3424,3367,2614,2723,2964,3051,3152,3409,4162,4264,4124,2795,2079,1530,1076,637,362,02/09/2023
100974,20230209,S,303,198,131,141,301,725,2186,3803,3535,3229,2831,2860,2891,2988,3214,3842,3962,3878,2772,1922,1583,1160,799,472,02/09/2023
100974,20230210,P,212,172,184,302,570,1304,2335,3291,3659,3059,3079,3389,3901,4049,4275,4792,5035,4768,3695,2389,1812,1399,956,551,02/10/2023
100974,20230210,S,351,218,195,148,318,813,2086,3636,3483,3391,3406,3486,3642,3720,4034,4259,4720,4227,2829,2842,2424,1918,1194,842,02/10/2023
100974,20230211,P,310,236,207,219,306,577,1076,1662,2519,2889,3513,3986,4353,4402,4340,4366,4409,3951,3073,2441,1713,1338,1032,781,02/11/2023
100974,20230211,S,566,374,243,196,212,464,1000,1637,2433,3262,3946,4037,4038,4116,3939,3787,3909,3769,2962,2342,1939,1672,1541,957,02/11/2023
100974,20230212,P,304,261,212,166,242,442,699,1012,1483,2201,2890,3417,3711,3781,3936,4146,3309,2034,1612,1416,1916,1461,615,329,02/12/2023
100974,20230212,S,535,381,285,232,176,312,861,1039,1922,2290,2966,3178,3385,3177,3222,3193,2746,2143,1662,1502,2034,1846,966,518,02/12/2023
100974,20230213,P,200,160,158,256,605,1554,2663,3890,3571,2901,2880,3153,3414,3565,3727,4258,4369,4332,2929,1928,1437,896,519,342,02/13/2023
100974,20230213,S,351,229,142,156,279,903,2304,4228,3667,3420,3315,3233,3403,3321,3555,4227,4291,3904,2833,1840,1437,1113,879,469,02/13/2023
100974,20230214,P,204,135,165,256,668,1493,2714,3906,3735,2982,2896,3159,3483,3490,3897,4608,4812,4427,2999,1927,1436,883,463,289,02/14/2023
100974,20230214,S,292,207,141,174,313,914,2360,4412,3828,3468,3278,3224,3305,3254,3466,4274,4488,3974,2658,1955,1318,1115,707,528,02/14/2023
100974,20230215,P,198,132,147,192,350,629,927,1131,1098,937,858,967,1017,1210,1393,1352,1461,1294,951,701,499,367,340,226,02/15/2023
100974,20230215,S,335,206,136,111,176,384,844,1216,1124,1007,938,1012,923,1163,1189,1229,1438,1279,946,686,547,454,442,350,02/15/2023
100974,20230216,P,172,148,172,244,513,1119,1884,2549,2548,2579,2866,2659,3022,3302,3511,4030,4240,4107,2991,2085,1624,1207,660,368,02/16/2023
100974,20230216,S,238,190,137,176,255,581,1533,2601,2735,3115,3149,3001,2899,2894,3147,3891,3989,3822,2837,1894,1751,1232,813,524,02/16/2023
100974,20230217,P,224,192,224,289,644,1333,2494,3426,3478,3316,3461,3805,4094,4241,4432,4671,4872,4562,3662,2485,1839,1427,954,520,02/17/2023
100974,20230217,S,366,247,194,183,328,827,2100,3465,3497,3518,3623,3857,3821,3947,4390,4708,4863,4460,3633,2858,2063,1603,1171,906,02/17/2023
100974,20230218,P,348,217,235,260,306,672,967,1700,2333,2995,3620,4132,4190,4147,4362,4447,4452,3886,3205,2375,1774,1216,914,543,02/18/2023
100974,20230218,S,757,359,262,195,241,513,953,1749,2478,3312,3878,4265,4022,4057,4059,3862,3788,3598,2890,2533,1911,1621,1389,933,02/18/2023
100974,20230219,P,334,236,179,178,210,404,621,1046,1658,2355,3479,3968,4069,3972,4108,3643,3833,3322,2651,2015,1500,1043,653,407,02/19/2023
100974,20230219,S,570,343,241,184,176,352,588,1147,1908,2482,3248,3554,3785,3634,3482,3042,3295,3293,2703,2142,1766,1304,891,530,02/19/2023
100974,20230220,P,221,164,205,247,650,1346,2166,2924,2983,3181,3339,3765,3975,4158,4293,4389,4766,4327,2986,2068,1512,982,530,320,02/20/2023
100974,20230220,S,383,276,195,142,282,812,1811,3115,3087,3405,3137,4289,3941,3758,3994,4153,4127,4021,2844,2036,1533,1208,795,535,02/20/2023
100974,20230221,P,183,158,190,289,670,1539,2811,3951,3830,3039,3041,3147,3602,3424,3799,4411,4801,4885,3550,2200,1643,1095,618,309,02/21/2023
100974,20230221,S,379,258,186,173,310,1013,2453,4601,3956,3814,3226,3234,3311,3320,3593,4328,4509,4270,2434,2659,1684,1429,831,518,02/21/2023
100974,20230222,P,190,169,192,246,580,1210,2212,3291,3043,2361,2289,2535,2724,2628,2133,3394,3212,2844,1625,1179,943,652,460,651,02/22/2023
100974,20230222,S,353,198,168,135,299,752,1949,3802,3206,2726,2454,2401,2437,2533,2415,3114,3252,2595,1628,1082,806,733,532,308,02/22/2023
100974,20230223,P,218,156,164,248,523,1112,2032,2801,2811,3018,2988,3001,3262,3389,3739,4241,4395,4154,2785,1938,1411,1115,589,325,02/23/2023
100974,20230223,S,217,186,133,150,271,675,1711,2960,2898,3486,3277,2948,3099,3069,3379,4050,4041,3889,2665,1836,1447,1046,819,521,02/23/2023
100974,20230224,P,243,176,229,284,575,1281,2332,3447,3493,2978,3137,3502,3900,3990,4283,4659,4938,4812,3522,2427,1897,1476,1046,607,02/24/2023
100974,20230224,S,322,233,218,193,287,788,1946,3769,3565,3316,3454,3643,3542,3586,3669,4515,4939,4683,3674,2724,2056,1655,1232,781,02/24/2023
100974,20230225,P,343,233,229,265,320,647,1062,1736,2351,2591,3603,4055,4383,4438,4375,4591,4660,4205,3346,2273,1888,1560,1067,565,02/25/2023
100974,20230225,S,573,324,281,177,202,472,1084,1713,2702,3288,3841,4162,4213,3937,3795,3847,3975,3802,3151,2383,1930,1945,1380,961,02/25/2023
100974,20230226,P,387,261,227,205,248,494,751,1136,1696,2353,3322,3933,4246,4351,4086,4127,4133,3572,2653,1976,1372,939,546,369,02/26/2023
100974,20230226,S,646,396,260,196,186,308,804,1095,2015,2487,3195,3407,3658,3357,3437,3371,3326,3101,2742,2092,1639,1280,793,712,02/26/2023
100974,20230227,P,222,199,197,268,656,1533,2712,3800,3385,3159,2886,3093,3367,3286,3669,4229,4375,4256,3044,2017,1408,965,555,302,02/27/2023
100974,20230227,S,539,292,200,169,327,960,2386,4340,3715,3354,3269,3186,3313,3194,3388,4015,4223,3925,2798,1781,1349,1048,928,495,02/27/2023
100974,20230228,P,194,169,184,247,640,1520,2847,4084,3689,2876,2830,3268,3405,3519,3773,4308,4510,4641,3333,2037,1628,992,502,318,02/28/2023
100974,20230228,S,303,189,175,156,313,944,2454,4493,3821,3491,3301,3159,3132,3253,3560,3970,4519,4229,2933,1941,1464,1060,868,491,02/28/2023
100974,20230301,P,218,181,177,311,629,1482,2777,4044,3693,3149,3016,3129,3333,3377,3718,4285,4581,4385,3088,1916,1619,1023,583,323,03/01/2023
100974,20230301,S,319,204,184,153,329,893,2382,4452,3825,3393,3186,3118,3098,3132,3370,3997,4391,4138,2840,1855,1414,1147,729,589,03/01/2023
100974,20230302,P,180,166,192,273,622,1473,2678,3855,3504,3007,2843,3081,3393,3554,3897,4289,4671,4335,3336,2132,1625,1146,583,314,03/02/2023
100974,20230302,S,327,212,167,170,327,865,2275,4263,3608,3307,3089,3174,3186,3310,3570,4102,4329,4002,3156,2028,1609,1364,939,592,03/02/2023
100974,20230303,P,241,176,216,279,571,1302,2478,3527,3564,3027,3171,3564,3839,4253,4560,4788,5017,4667,3514,2351,1848,1311,1073,618,03/03/2023
100974,20230303,S,410,231,198,188,316,882,2207,3923,3545,3431,3466,3655,3641,3743,4173,4493,4581,4256,3514,2625,2004,1472,1184,934,03/03/2023
100974,20230304,P,349,265,226,244,332,676,1084,1652,2315,2902,3743,4057,4278,4409,4180,4358,4321,3818,3021,2379,1955,1379,1059,664,03/04/2023
100974,20230304,S,727,385,246,170,219,532,1047,1753,2458,3294,3636,3892,3964,3796,3554,3911,4132,3794,3054,2340,1944,1626,1313,990,03/04/2023
100974,20230305,P,373,249,219,197,242,491,834,1134,1768,2419,3272,3778,4080,4225,4104,4148,4057,3522,2681,1974,1451,939,561,395,03/05/2023
100974,20230305,S,590,381,254,194,187,319,788,1103,2029,2412,3228,3450,3641,3633,3467,3331,3466,3241,2771,2181,1572,1226,961,641,03/05/2023
100974,20230306,P,236,152,195,262,660,1542,2660,3707,3558,2969,2866,3110,3177,3397,3546,4318,4347,4232,2970,1927,1414,929,520,328,03/06/2023
100974,20230306,S,325,243,165,167,327,978,2386,4361,3602,3320,3287,3164,3318,3172,3446,3967,4232,3981,2832,1780,1404,1021,836,433,03/06/2023
100974,20230307,P,178,149,147,262,602,1491,2808,3577,2957,3435,2762,3087,3276,3528,3619,4354,4746,4442,3038,1903,1492,853,541,324,03/07/2023
100974,20230307,S,308,195,148,142,303,936,2366,4546,3763,3184,3117,3058,3049,3077,3512,4020,4209,4052,2826,1737,1345,1280,971,519,03/07/2023
100974,20230308,P,168,130,174,263,631,1551,2766,4007,3500,2970,2842,3141,3314,3469,3852,4526,4857,4451,3078,2002,1624,1116,592,317,03/08/2023
100974,20230308,S,349,210,131,142,304,913,2316,4482,3687,3482,3071,3067,3139,3143,3373,4125,4446,4263,2911,1880,1516,1183,984,567,03/08/2023
100974,20230309,P,206,193,189,291,612,1488,2870,3885,3676,3142,3095,3431,3477,3706,4036,4671,4830,4711,3388,2285,1769,1178,789,388,03/09/2023
